Purchase_ID,Buyer_ID,Mood,Emotion_Intensity,Product_Category,Product_Name,Brand,Amount,Discount(%),Payment_Mode,Purchase_Date,Purchase_Time,Device_Used
2114,2114,Excited,2,Beauty,Laptop,BrandA,3317,3,Debit Card,2030-10-15,0 days 13:22:59,Tablet
2115,2115,Sad,8,Beauty,Lipstick,BrandD,2474,13,Debit Card,2030-10-16,0 days 02:34:16,Laptop
2116,2116,Angry,8,Electronics,T-shirt,BrandC,3565,,Credit Card,2030-10-17,0 days 15:15:47,Laptop
2117,2117,Calm,8,Beauty,T-shirt,BrandD,1463,24,Credit Card,2030-10-18,0 days 00:08:37,Laptop
2118,2118,Angry,2,Beauty,Novel,BrandA,2595,12,Credit Card,2030-10-19,0 days 21:39:21,Mobile
2119,2119,Angry,9,Clothing,Lipstick,BrandC,4436,12,Debit Card,2030-10-20,0 days 04:04:36,Laptop
2120,2120,Sad,7,Food,T-shirt,BrandD,4499,36,Debit Card,2030-10-21,0 days 14:42:39,Mobile
2121,2121,Excited,5,Books,Novel,BrandC,3933,43,UPI,2030-10-22,0 days 02:59:41,Tablet
2122,2122,Sad,7,Clothing,Laptop,BrandB,1865,5,Debit Card,2030-10-23,0 days 23:23:12,Tablet
2123,2123,Excited,8,Clothing,Novel,BrandB,1060,25,Credit Card,2030-10-24,0 days 17:59:18,Laptop
2124,2124,Calm,9,Clothing,Laptop,BrandC,1044,,Cash,2030-10-25,0 days 07:07:58,Mobile
2125,2125,Sad,2,Books,Pizza,BrandD,3242,7,Cash,2030-10-26,0 days 19:32:08,Tablet
2126,2126,,6,Clothing,Pizza,BrandD,3540,23,Credit Card,2030-10-27,0 days 13:52:42,Mobile
2127,2127,Happy,9,Food,Novel,BrandD,3689,21,Debit Card,2030-10-28,0 days 21:31:31,Mobile
2128,2128,Sad,6,Beauty,Pizza,BrandB,2138,39,Credit Card,2030-10-29,0 days 12:38:48,Tablet
2129,2129,Happy,2,Food,Lipstick,BrandA,336,38,Debit Card,2030-10-30,0 days 02:17:48,Mobile
2130,2130,Excited,1,Beauty,Novel,BrandA,,48,Cash,2030-10-31,0 days 05:11:33,Mobile
2131,2131,Excited,3,Beauty,T-shirt,BrandC,2420,20,UPI,2030-11-01,0 days 07:06:41,Tablet
2132,2132,Excited,5,Clothing,Lipstick,BrandD,1353,42,Debit Card,2030-11-02,0 days 19:26:15,Laptop
2133,2133,Happy,7,Clothing,Novel,BrandC,,25,UPI,2030-11-03,0 days 13:22:19,Laptop
2134,2134,Excited,3,Books,Laptop,BrandA,1178,9,Cash,2030-11-04,0 days 03:40:27,Mobile
2135,2135,Angry,9,Electronics,Pizza,BrandA,768,12,UPI,2030-11-05,0 days 12:08:21,Laptop
2136,2136,Sad,4,Food,Pizza,BrandD,3110,41,UPI,2030-11-06,0 days 19:58:45,Tablet
2137,2137,Happy,2,Books,Pizza,BrandC,,13,Credit Card,2030-11-07,0 days 17:20:25,Tablet
2138,2138,Excited,3,Books,Novel,BrandD,3606,8,UPI,2030-11-08,0 days 12:33:49,Tablet
2139,2139,Angry,5,Food,Lipstick,BrandA,333,6,Cash,2030-11-09,0 days 23:44:38,Mobile
2140,2140,Sad,3,Food,Laptop,BrandA,2261,38,Debit Card,2030-11-10,0 days 22:59:25,Tablet
2141,2141,Sad,5,Beauty,Pizza,BrandD,4578,30,UPI,2030-11-11,0 days 07:01:08,Mobile
2142,2142,Excited,4,Electronics,Lipstick,BrandC,3053,49,Debit Card,2030-11-12,0 days 21:36:16,Mobile
2143,2143,Angry,3,Clothing,T-shirt,BrandB,3930,15,Credit Card,2030-11-13,0 days 17:20:48,Tablet
2144,2144,Happy,6,Electronics,T-shirt,BrandD,3692,7,Cash,2030-11-14,0 days 18:34:28,Tablet
2145,2145,Excited,8,Electronics,Laptop,BrandA,326,47,Cash,2030-11-15,0 days 03:07:09,Mobile
2146,2146,Sad,4,Clothing,Pizza,BrandB,1995,14,Debit Card,2030-11-16,0 days 12:34:52,Tablet
2147,2147,Sad,9,Electronics,T-shirt,BrandD,2049,24,Cash,2030-11-17,0 days 01:45:00,Laptop
2148,2148,Sad,6,Books,Lipstick,BrandB,4513,46,Credit Card,2030-11-18,0 days 23:06:34,Mobile
2149,2149,Excited,5,Books,Lipstick,BrandD,4176,37,Debit Card,2030-11-19,0 days 11:05:34,Mobile
2150,2150,Calm,3,Clothing,T-shirt,BrandA,2927,40,Cash,2030-11-20,0 days 07:10:20,Tablet
2151,2151,Calm,5,Clothing,Pizza,BrandD,3926,14,Credit Card,2030-11-21,0 days 18:17:53,Tablet
2152,2152,Calm,5,Food,Laptop,BrandB,3760,24,Credit Card,2030-11-22,0 days 10:01:02,Mobile
2153,2153,Angry,4,Food,Pizza,BrandC,459,6,UPI,2030-11-23,0 days 13:44:48,Mobile
2154,2154,Excited,6,Electronics,Novel,BrandA,1441,25,Cash,2030-11-24,0 days 03:44:05,Mobile
2155,2155,,3,Electronics,T-shirt,BrandA,2043,7,Debit Card,2030-11-25,0 days 00:31:07,Tablet
2156,2156,,1,Clothing,Novel,BrandB,1712,17,UPI,2030-11-26,0 days 18:20:30,Mobile
2157,2157,Calm,7,Electronics,T-shirt,BrandD,4394,20,Debit Card,2030-11-27,0 days 01:17:22,Laptop
2158,2158,Happy,7,Beauty,Laptop,BrandD,4477,15,UPI,2030-11-28,0 days 02:19:12,Laptop
2159,2159,Angry,4,Books,Pizza,BrandD,2416,46,Credit Card,2030-11-29,0 days 00:33:56,Tablet
2160,2160,Angry,9,Electronics,Pizza,BrandA,2480,2,UPI,2030-11-30,0 days 17:48:12,Mobile
2161,2161,Excited,2,Electronics,T-shirt,BrandA,1155,0,UPI,2030-12-01,0 days 04:05:22,Mobile
2162,2162,Angry,1,Food,Lipstick,BrandB,4767,12,UPI,2030-12-02,0 days 13:25:24,Laptop
2163,2163,Excited,3,Beauty,Novel,BrandD,1308,31,Cash,2030-12-03,0 days 04:29:46,Mobile
2164,2164,Happy,7,Electronics,Pizza,BrandD,,11,UPI,2030-12-04,0 days 16:24:45,Tablet
2165,2165,Sad,9,Books,Pizza,BrandB,1742,,Credit Card,2030-12-05,0 days 16:21:37,Tablet
2166,2166,Sad,2,Electronics,T-shirt,BrandA,580,40,Debit Card,2030-12-06,0 days 00:38:01,Tablet
2167,2167,Calm,6,Clothing,Lipstick,BrandA,1455,1,Cash,2030-12-07,0 days 11:53:48,Mobile
2168,2168,Calm,3,Beauty,Novel,BrandC,2498,40,Credit Card,2030-12-08,0 days 00:26:41,Mobile
2169,2169,Happy,5,Electronics,Lipstick,BrandC,2440,7,Cash,2030-12-09,0 days 12:26:27,Laptop
2170,2170,Sad,9,Beauty,Lipstick,BrandD,1858,24,Debit Card,2030-12-10,0 days 00:21:39,Laptop
2171,2171,Calm,3,Electronics,T-shirt,BrandA,3184,4,Debit Card,2030-12-11,0 days 16:07:34,Tablet
2172,2172,Angry,1,Books,Lipstick,BrandD,2848,44,Debit Card,2030-12-12,0 days 04:06:34,Mobile
2173,2173,Excited,5,Books,Novel,BrandA,4158,1,Cash,2030-12-13,0 days 14:48:39,Mobile
2174,2174,Calm,1,Beauty,Laptop,BrandC,3571,41,Cash,2030-12-14,0 days 04:27:06,Tablet
2175,2175,Happy,8,Food,Laptop,BrandB,3629,37,Debit Card,2030-12-15,0 days 05:07:10,Tablet
2176,2176,Sad,7,Food,Novel,BrandA,1780,38,Debit Card,2030-12-16,0 days 13:16:25,Laptop
2177,2177,Happy,2,Clothing,T-shirt,BrandC,3132,2,Credit Card,2030-12-17,0 days 06:04:18,Laptop
2178,2178,Excited,9,Food,Pizza,BrandC,,45,Debit Card,2030-12-18,0 days 23:21:58,Tablet
2179,2179,,5,Beauty,T-shirt,BrandA,2312,47,UPI,2030-12-19,0 days 00:55:32,Mobile
2180,2180,Happy,7,Food,Novel,BrandD,3837,37,Cash,2030-12-20,0 days 09:24:31,Laptop
2181,2181,Calm,4,Clothing,Lipstick,BrandA,4761,21,Credit Card,2030-12-21,0 days 19:05:13,Tablet
2182,2182,Calm,1,Electronics,Laptop,BrandC,2721,39,Cash,2030-12-22,0 days 07:49:30,Mobile
2183,2183,Sad,8,Food,Lipstick,BrandA,3951,32,Debit Card,2030-12-23,0 days 17:37:35,Tablet
2184,2184,Sad,1,Beauty,T-shirt,BrandB,2902,31,UPI,2030-12-24,0 days 10:46:49,Mobile
2185,2185,Angry,3,Beauty,Novel,BrandD,218,,Debit Card,2030-12-25,0 days 20:37:43,Laptop
2186,2186,Angry,6,Clothing,Laptop,BrandA,2769,16,Cash,2030-12-26,0 days 22:14:28,Mobile
2187,2187,Sad,8,Clothing,Novel,BrandC,,17,Credit Card,2030-12-27,0 days 11:03:48,Mobile
2188,2188,Angry,8,Books,Laptop,BrandC,1906,2,Cash,2030-12-28,0 days 12:35:29,Tablet
2189,2189,Happy,2,Books,Laptop,BrandD,614,5,Credit Card,2030-12-29,0 days 17:33:26,Mobile
2190,2190,Calm,9,Books,Laptop,BrandA,563,48,UPI,2030-12-30,0 days 06:51:48,Laptop
2191,2191,Angry,4,Electronics,T-shirt,BrandC,2775,,Debit Card,2030-12-31,0 days 22:49:43,Tablet
2192,2192,Angry,4,Beauty,Novel,BrandD,1303,30,Debit Card,2031-01-01,0 days 04:25:56,Tablet
2193,2193,Happy,2,Books,Pizza,BrandB,1371,16,UPI,2031-01-02,0 days 23:19:32,Tablet
2194,2194,Excited,1,Beauty,Pizza,BrandD,1898,20,Cash,2031-01-03,0 days 17:42:36,Tablet
2195,2195,Sad,7,Clothing,Pizza,BrandA,642,15,UPI,2031-01-04,0 days 22:23:24,Tablet
2196,2196,Happy,3,Electronics,Novel,BrandA,4143,16,Debit Card,2031-01-05,0 days 22:01:08,Tablet
2197,2197,Excited,4,Clothing,Lipstick,BrandC,4945,31,Credit Card,2031-01-06,0 days 17:26:49,Tablet
2198,2198,Happy,9,Beauty,Novel,BrandB,4804,0,Debit Card,2031-01-07,0 days 01:08:09,Laptop
2199,2199,Calm,6,Books,Laptop,BrandA,4761,47,Cash,2031-01-08,0 days 08:33:08,Laptop
2200,2200,Happy,1,Clothing,Lipstick,BrandC,2612,37,Credit Card,2031-01-09,0 days 22:05:35,Tablet
2201,2201,Happy,9,Food,Laptop,BrandD,2789,7,Cash,2031-01-10,0 days 20:41:18,Mobile
2202,2202,Calm,9,Electronics,Laptop,BrandD,2039,0,Debit Card,2031-01-11,0 days 04:24:00,Tablet
2203,2203,Sad,5,Beauty,Novel,BrandA,1703,1,Debit Card,2031-01-12,0 days 00:54:10,Tablet
2204,2204,Excited,8,Books,Pizza,BrandB,922,46,Credit Card,2031-01-13,0 days 15:28:34,Tablet
2205,2205,Angry,7,Clothing,Lipstick,BrandC,1041,36,Cash,2031-01-14,0 days 18:49:54,Mobile
2206,2206,Sad,8,Electronics,T-shirt,BrandA,2547,23,Credit Card,2031-01-15,0 days 23:42:38,Laptop
2207,2207,Happy,9,Books,Pizza,BrandC,2421,26,Credit Card,2031-01-16,0 days 22:13:57,Mobile
2208,2208,Angry,2,Clothing,T-shirt,BrandD,845,19,Cash,2031-01-17,0 days 15:25:09,Mobile
2209,2209,Calm,5,Beauty,Novel,BrandC,223,46,Credit Card,2031-01-18,0 days 02:59:28,Mobile
2210,2210,Sad,8,Food,Lipstick,BrandD,3472,20,UPI,2031-01-19,0 days 17:58:04,Mobile
2211,2211,Excited,3,Food,Novel,BrandB,206,41,Credit Card,2031-01-20,0 days 13:19:59,Tablet
2212,2212,Sad,6,Beauty,T-shirt,BrandB,3901,36,Debit Card,2031-01-21,0 days 05:02:47,Laptop
2213,2213,Sad,6,Electronics,Laptop,BrandD,3432,34,Cash,2031-01-22,0 days 13:57:25,Mobile
2214,2214,Angry,7,Beauty,Novel,BrandA,3125,37,Debit Card,2031-01-23,0 days 13:28:25,Laptop
2215,2215,,3,Clothing,Lipstick,BrandD,1471,14,UPI,2031-01-24,0 days 01:25:17,Tablet
2216,2216,Calm,8,Electronics,Novel,BrandC,4461,49,UPI,2031-01-25,0 days 11:18:26,Tablet
2217,2217,Sad,8,Food,Pizza,BrandC,4723,,Credit Card,2031-01-26,0 days 02:52:13,Laptop
2218,2218,Calm,9,Clothing,Novel,BrandC,2392,41,Debit Card,2031-01-27,0 days 04:08:42,Tablet
2219,2219,Angry,8,Books,T-shirt,BrandA,2756,29,Credit Card,2031-01-28,0 days 23:20:53,Laptop
2220,2220,Angry,3,Books,Novel,BrandB,3154,3,Credit Card,2031-01-29,0 days 16:04:21,Mobile
2221,2221,Excited,6,Books,Lipstick,BrandB,1799,42,Debit Card,2031-01-30,0 days 07:01:57,Tablet
2222,2222,Calm,9,Food,Novel,BrandC,1866,38,UPI,2031-01-31,0 days 19:54:16,Tablet
2223,2223,Excited,1,Beauty,Novel,BrandA,1261,14,UPI,2031-02-01,0 days 00:41:17,Laptop
2224,2224,Happy,3,Electronics,Lipstick,BrandC,4861,22,UPI,2031-02-02,0 days 01:42:17,Tablet
2225,2225,Angry,2,Food,Novel,BrandB,4001,40,Cash,2031-02-03,0 days 09:54:04,Mobile
2226,2226,Sad,8,Clothing,Lipstick,BrandD,1363,14,Cash,2031-02-04,0 days 10:43:17,Tablet
2227,2227,Angry,6,Clothing,T-shirt,BrandC,4079,25,Credit Card,2031-02-05,0 days 02:23:15,Tablet
2228,2228,Happy,8,Books,Lipstick,BrandC,1481,11,Cash,2031-02-06,0 days 07:11:42,Tablet
2229,2229,Sad,2,Electronics,T-shirt,BrandC,2864,,Cash,2031-02-07,0 days 12:51:01,Laptop
2230,2230,Calm,6,Books,T-shirt,BrandB,3095,,Debit Card,2031-02-08,0 days 01:51:26,Mobile
2231,2231,Calm,7,Clothing,Lipstick,BrandA,1408,17,Credit Card,2031-02-09,0 days 11:58:29,Mobile
2232,2232,Angry,8,Clothing,Novel,BrandD,502,49,Credit Card,2031-02-10,0 days 17:30:39,Tablet
2233,2233,Sad,9,Beauty,Pizza,BrandD,955,23,Debit Card,2031-02-11,0 days 16:35:37,Tablet
2234,2234,Sad,5,Beauty,Lipstick,BrandD,4459,,UPI,2031-02-12,0 days 14:23:22,Laptop
2235,2235,Excited,3,Beauty,Novel,BrandC,1426,27,Debit Card,2031-02-13,0 days 22:33:17,Mobile
2236,2236,,2,Books,T-shirt,BrandB,,14,UPI,2031-02-14,0 days 13:53:49,Tablet
2237,2237,,8,Electronics,Laptop,BrandD,3717,18,Credit Card,2031-02-15,0 days 09:37:34,Mobile
2238,2238,Angry,1,Beauty,Pizza,BrandC,1097,4,Credit Card,2031-02-16,0 days 18:33:59,Tablet
2239,2239,Sad,6,Food,Novel,BrandA,3510,3,Cash,2031-02-17,0 days 14:08:12,Tablet
2240,2240,Calm,2,Beauty,Pizza,BrandC,3562,16,Cash,2031-02-18,0 days 23:03:52,Laptop
2241,2241,Angry,3,Books,Laptop,BrandD,2619,9,Debit Card,2031-02-19,0 days 18:02:16,Mobile
2242,2242,Calm,8,Electronics,Laptop,BrandD,3109,11,Cash,2031-02-20,0 days 20:16:28,Mobile
2243,2243,Angry,1,Beauty,Laptop,BrandA,1654,4,Credit Card,2031-02-21,0 days 07:21:14,Tablet
2244,2244,Calm,6,Electronics,Lipstick,BrandB,2527,6,Credit Card,2031-02-22,0 days 10:48:06,Tablet
2245,2245,Excited,3,Food,Pizza,BrandA,2563,43,UPI,2031-02-23,0 days 04:00:26,Laptop
2246,2246,Happy,6,Clothing,Lipstick,BrandA,2212,,Cash,2031-02-24,0 days 09:15:35,Tablet
2247,2247,,3,Electronics,Laptop,BrandD,1300,1,UPI,2031-02-25,0 days 08:29:01,Mobile
2248,2248,Happy,8,Beauty,Novel,BrandD,1015,29,Credit Card,2031-02-26,0 days 20:48:36,Laptop
2249,2249,Calm,5,Books,Laptop,BrandB,4446,48,Cash,2031-02-27,0 days 21:29:00,Mobile
2250,2250,Sad,4,Books,Lipstick,BrandD,1520,44,UPI,2031-02-28,0 days 01:22:45,Laptop
2251,2251,Excited,9,Books,Laptop,BrandA,4964,36,Credit Card,2031-03-01,0 days 18:15:04,Mobile
2252,2252,Excited,5,Books,Laptop,BrandA,,4,UPI,2031-03-02,0 days 12:15:24,Tablet
2253,2253,Happy,4,Electronics,Lipstick,BrandB,2534,19,Cash,2031-03-03,0 days 18:56:47,Mobile
2254,2254,Sad,8,Books,Lipstick,BrandD,4787,25,UPI,2031-03-04,0 days 04:39:22,Mobile
2255,2255,Angry,8,Clothing,Novel,BrandD,1232,43,UPI,2031-03-05,0 days 08:18:24,Laptop
2256,2256,Excited,8,Food,Lipstick,BrandA,1355,,Credit Card,2031-03-06,0 days 18:44:28,Mobile
2257,2257,Sad,4,Electronics,Novel,BrandA,1300,,Cash,2031-03-07,0 days 03:56:53,Tablet
2258,2258,Sad,1,Electronics,T-shirt,BrandD,2985,5,Debit Card,2031-03-08,0 days 09:09:21,Laptop
2259,2259,Happy,2,Books,T-shirt,BrandC,1196,28,Debit Card,2031-03-09,0 days 06:53:59,Laptop
2260,2260,Sad,4,Books,Lipstick,BrandA,1635,,UPI,2031-03-10,0 days 08:19:02,Mobile
2261,,Sad,2,Electronics,Laptop,BrandA,2745,15,Credit Card,2031-03-11,0 days 08:25:25,Laptop
2262,,Angry,3,Books,Pizza,BrandA,3900,33,Cash,2031-03-12,0 days 02:50:07,Tablet
2263,,Happy,9,Books,Laptop,BrandB,553,30,Credit Card,2031-03-13,0 days 19:29:12,Mobile
2264,2264,Happy,9,Books,Lipstick,BrandD,2518,,Cash,2031-03-14,0 days 20:23:34,Tablet
2265,2265,Sad,9,Books,Novel,BrandD,4727,40,Credit Card,2031-03-15,0 days 04:06:54,Mobile
2266,2266,Angry,7,Books,Laptop,BrandD,,4,Debit Card,2031-03-16,0 days 04:54:44,Mobile
2267,2267,Calm,4,Beauty,T-shirt,BrandA,2719,32,Debit Card,2031-03-17,0 days 09:59:28,Laptop
2268,2268,,1,Beauty,Lipstick,BrandD,4803,42,Debit Card,2031-03-18,0 days 00:56:13,Laptop
2269,2269,Happy,3,Beauty,Laptop,BrandD,254,18,Credit Card,2031-03-19,0 days 04:12:58,Laptop
2270,2270,Angry,8,Electronics,Laptop,BrandD,2284,31,Credit Card,2031-03-20,0 days 07:12:36,Mobile
2271,2271,Angry,4,Food,Novel,BrandB,1099,22,UPI,2031-03-21,0 days 17:58:03,Laptop
2272,2272,Sad,2,Electronics,Novel,BrandB,2302,,Debit Card,2031-03-22,0 days 11:18:12,Tablet
2273,2273,Excited,8,Beauty,Novel,BrandA,723,0,UPI,2031-03-23,0 days 12:15:19,Laptop
2274,2274,Happy,7,Electronics,Pizza,BrandD,662,35,Credit Card,2031-03-24,0 days 01:23:11,Tablet
2275,2275,Calm,9,Food,Lipstick,BrandA,4992,40,Cash,2031-03-25,0 days 01:26:42,Laptop
2276,2276,Sad,2,Books,Lipstick,BrandA,1701,27,Debit Card,2031-03-26,0 days 05:38:36,Mobile
2277,2277,Happy,5,Clothing,T-shirt,BrandA,4076,47,Debit Card,2031-03-27,0 days 08:14:55,Laptop
2278,2278,,6,Beauty,T-shirt,BrandA,915,38,Debit Card,2031-03-28,0 days 01:00:22,Tablet
2279,2279,Angry,2,Beauty,Lipstick,BrandA,3497,4,Debit Card,2031-03-29,0 days 16:52:17,Tablet
2280,2280,Excited,2,Food,Laptop,BrandA,,12,Debit Card,2031-03-30,0 days 15:52:12,Laptop
2281,2281,Calm,4,Books,Lipstick,BrandB,3811,10,Credit Card,2031-03-31,0 days 00:26:50,Tablet
2282,2282,,8,Books,Pizza,BrandC,1188,45,Debit Card,2031-04-01,0 days 11:32:52,Mobile
2283,2283,Angry,5,Clothing,T-shirt,BrandB,,21,Debit Card,2031-04-02,0 days 04:43:08,Laptop
2284,2284,Calm,9,Books,T-shirt,BrandA,411,,UPI,2031-04-03,0 days 18:22:36,Tablet
2285,2285,Calm,4,Food,T-shirt,BrandC,3346,22,Cash,2031-04-04,0 days 04:15:35,Laptop
2286,2286,Sad,3,Books,Lipstick,BrandC,953,11,Debit Card,2031-04-05,0 days 00:43:22,Laptop
2287,2287,Calm,8,Food,T-shirt,BrandD,3950,20,UPI,2031-04-06,0 days 15:27:05,Laptop
2288,2288,Happy,1,Beauty,T-shirt,BrandA,3889,18,Credit Card,2031-04-07,0 days 23:48:40,Laptop
2289,,Excited,9,Beauty,Lipstick,BrandA,3422,4,UPI,2031-04-08,0 days 22:28:54,Laptop
2290,,Excited,4,Beauty,Laptop,BrandB,635,23,Debit Card,2031-04-09,0 days 17:00:55,Mobile
2291,2291,Sad,9,Electronics,T-shirt,,2101,,UPI,2031-04-10,0 days 16:44:21,Laptop
2292,2292,Calm,,Beauty,T-shirt,,4379,7,UPI,2031-04-11,0 days 04:25:03,Mobile
2293,2293,Angry,,Food,T-shirt,BrandA,1435,1,Credit Card,2031-04-12,0 days 03:08:29,Laptop
2294,2294,Happy,3,Clothing,Pizza,BrandD,978,48,UPI,2031-04-13,0 days 09:51:23,Tablet
2295,2295,Sad,9,Books,Lipstick,BrandA,4052,33,Credit Card,2031-04-14,0 days 02:14:30,Laptop
2296,2296,Calm,3,Beauty,T-shirt,BrandC,2160,22,Credit Card,2031-04-15,0 days 09:13:37,Laptop
2297,2297,Angry,4,Electronics,Pizza,BrandD,4472,2,UPI,2031-04-16,0 days 17:01:45,Tablet
2298,2298,Calm,9,Electronics,Laptop,BrandD,2006,23,Debit Card,2031-04-17,0 days 04:11:46,Mobile
2299,2299,Sad,4,Food,Laptop,BrandC,3430,17,Cash,2031-04-18,0 days 09:23:57,Mobile
2300,2300,Angry,3,Clothing,Pizza,BrandA,1924,46,UPI,2031-04-19,0 days 01:06:57,Mobile
2301,2301,Angry,7,Beauty,Laptop,BrandA,385,36,UPI,2031-04-20,0 days 08:10:20,Mobile
2302,2302,Angry,6,Beauty,Novel,BrandA,1694,48,UPI,2031-04-21,0 days 03:46:22,Tablet
2303,2303,Angry,1,Electronics,Laptop,BrandB,2179,30,Cash,2031-04-22,0 days 22:03:23,Mobile
2304,2304,Calm,8,Food,Novel,BrandB,4253,13,Cash,2031-04-23,0 days 23:23:25,Mobile
2305,2305,Angry,1,Electronics,Pizza,BrandD,445,0,Credit Card,2031-04-24,0 days 21:02:43,Mobile
2306,2306,Calm,4,Electronics,Novel,BrandA,4247,13,Cash,2031-04-25,0 days 14:02:31,Mobile
2307,2307,Angry,6,Clothing,Laptop,BrandB,583,40,Cash,2031-04-26,0 days 22:38:03,Mobile
2308,2308,Angry,6,Food,T-shirt,BrandD,484,4,UPI,2031-04-27,0 days 21:31:08,Laptop
2309,2309,Sad,7,Clothing,Novel,BrandC,4194,30,Credit Card,2031-04-28,0 days 03:03:05,Laptop
2310,2310,Calm,5,Food,Laptop,BrandC,499,30,Debit Card,2031-04-29,0 days 01:46:15,Mobile
2311,2311,Calm,5,Beauty,T-shirt,BrandA,1100,29,Credit Card,2031-04-30,0 days 04:23:25,Tablet
2312,2312,Excited,4,Books,Pizza,BrandC,1659,35,Cash,2031-05-01,0 days 04:45:07,Tablet
2313,2313,Sad,6,Books,Pizza,BrandC,3121,0,Cash,2031-05-02,0 days 11:46:41,Laptop
2314,2314,Calm,7,Food,Lipstick,BrandC,2733,2,UPI,2031-05-03,0 days 20:17:51,Tablet
2315,2315,Sad,1,Books,Pizza,BrandD,1005,19,Debit Card,2031-05-04,0 days 10:26:28,Laptop
2316,2316,Sad,9,Electronics,Lipstick,BrandC,2428,,Debit Card,2031-05-05,0 days 04:34:30,Mobile
2317,2317,Sad,8,Beauty,Pizza,BrandC,2121,47,Debit Card,2031-05-06,0 days 06:41:21,Mobile
2318,2318,Happy,7,Beauty,Pizza,BrandD,4989,42,Cash,2031-05-07,0 days 01:54:06,Tablet
2319,2319,Calm,9,Books,Pizza,BrandB,2587,20,Cash,2031-05-08,0 days 19:21:25,Tablet
2320,2320,Sad,3,Food,Lipstick,BrandD,2738,29,Credit Card,2031-05-09,0 days 08:18:45,Tablet
2321,2321,Happy,4,Electronics,Lipstick,BrandB,2196,41,Cash,2031-05-10,0 days 14:59:49,Mobile
2322,2322,Happy,7,Food,Novel,BrandD,2703,43,Debit Card,2031-05-11,0 days 19:05:48,Mobile
2323,2323,Angry,6,Books,Laptop,BrandA,304,29,Debit Card,2031-05-12,0 days 19:17:38,Tablet
2324,2324,Angry,2,Beauty,Laptop,BrandC,638,4,Debit Card,2031-05-13,0 days 13:14:57,Tablet
2325,2325,Calm,2,Beauty,Laptop,BrandB,,9,UPI,2031-05-14,0 days 06:18:14,Tablet
2326,2326,Angry,7,Food,Pizza,BrandD,1551,23,Credit Card,2031-05-15,0 days 01:40:42,Tablet
2327,2327,Calm,9,Clothing,Laptop,BrandB,2898,44,Credit Card,2031-05-16,0 days 02:13:33,Laptop
2328,2328,Happy,9,Food,Lipstick,BrandB,3812,38,Cash,2031-05-17,0 days 08:41:25,Tablet
2329,2329,Happy,7,Clothing,Novel,BrandC,708,47,UPI,2031-05-18,0 days 11:47:26,Tablet
2330,2330,Calm,8,Food,T-shirt,BrandB,4546,5,Credit Card,2031-05-19,0 days 14:37:59,Laptop
2331,2331,Angry,3,Clothing,Novel,BrandD,1474,9,UPI,2031-05-20,0 days 16:07:48,Laptop
2332,2332,Angry,1,Clothing,Laptop,BrandA,3022,,UPI,2031-05-21,0 days 01:02:34,Laptop
2333,2333,Calm,7,Clothing,Laptop,BrandA,263,42,Cash,2031-05-22,0 days 03:06:27,Laptop
2334,2334,Excited,8,Clothing,Lipstick,BrandC,,9,UPI,2031-05-23,0 days 10:18:53,Tablet
2335,2335,Angry,2,Electronics,Novel,BrandD,4615,24,Credit Card,2031-05-24,0 days 18:21:22,Mobile
2336,2336,Sad,9,Clothing,Lipstick,BrandD,1059,13,Cash,2031-05-25,0 days 10:08:17,Mobile
2337,2337,Angry,4,Clothing,Lipstick,BrandA,3027,46,Credit Card,2031-05-26,0 days 15:17:16,Mobile
2338,2338,Excited,9,Beauty,T-shirt,BrandD,1747,38,UPI,2031-05-27,0 days 13:27:35,Mobile
2339,2339,Happy,3,Electronics,Lipstick,BrandB,2276,12,UPI,2031-05-28,0 days 01:15:16,Mobile
2340,2340,Happy,8,Clothing,Lipstick,BrandC,636,10,Debit Card,2031-05-29,0 days 18:33:15,Mobile
2341,2341,Happy,2,Books,T-shirt,BrandA,3857,38,Cash,2031-05-30,0 days 06:29:36,Laptop
2342,2342,Angry,3,Electronics,Pizza,BrandC,962,10,Cash,2031-05-31,0 days 23:34:13,Laptop
2343,2343,Happy,1,Beauty,Pizza,BrandB,935,45,Debit Card,2031-06-01,0 days 18:54:05,Mobile
2344,2344,Excited,5,Food,T-shirt,BrandA,3864,,Credit Card,2031-06-02,0 days 12:29:28,Tablet
2345,2345,Excited,4,Beauty,Lipstick,BrandD,4294,15,Credit Card,2031-06-03,0 days 03:24:24,Tablet
2346,2346,Angry,1,Beauty,Laptop,BrandD,4928,32,UPI,2031-06-04,0 days 04:59:06,Mobile
2347,2347,Sad,9,Electronics,Novel,BrandB,1778,40,Cash,2031-06-05,0 days 08:47:15,Tablet
2348,2348,Angry,6,Electronics,Laptop,BrandA,3929,40,UPI,2031-06-06,0 days 21:03:33,Laptop
2349,2349,,6,Books,Laptop,BrandC,1276,31,Debit Card,2031-06-07,0 days 07:19:25,Laptop
2350,2350,Angry,2,Books,Lipstick,BrandA,2480,9,UPI,2031-06-08,0 days 06:47:39,Tablet
2351,2351,Excited,7,Electronics,Novel,BrandD,2030,14,Credit Card,2031-06-09,0 days 17:45:13,Mobile
2352,2352,Angry,9,Electronics,Novel,BrandA,2098,15,Credit Card,2031-06-10,0 days 19:13:25,Laptop
2353,2353,Angry,6,Electronics,Pizza,BrandA,4495,42,Debit Card,2031-06-11,0 days 23:26:41,Tablet
